Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,City,Sport,Event,Medal
Melissa Murillo Rivas,F,22.0,155.0,56.0,Colombia,COL,2004 Summer,2004,Athina,Athletics,100 metres,
Melissa Murillo Rivas,F,22.0,155.0,56.0,Colombia,COL,2004 Summer,2004,Athina,Athletics,4 x 100 metres Relay,
Edvard rbeck Endresen Natvig,M,28.0,183.0,83.0,Norway,NOR,1936 Summer,1936,Berlin,Athletics,High Jump,
Edvard rbeck Endresen Natvig,M,28.0,183.0,83.0,Norway,NOR,1936 Summer,1936,Berlin,Athletics,Decathlon,
Jos Gregorio Neira Carvajal,M,25.0,178.0,62.0,Colombia,COL,1964 Summer,1964,Tokyo,Athletics,800 metres,
Bjrn Hervik Nilsen,M,19.0,181.0,74.0,Norway,NOR,1956 Summer,1956,Melbourne,Athletics,100 metres,
Bjrn Hervik Nilsen,M,19.0,181.0,74.0,Norway,NOR,1956 Summer,1956,Melbourne,Athletics,200 metres,
Ronny Nilsen,M,33.0,182.0,90.0,Norway,NOR,2004 Summer,2004,Athina,Athletics,Javelin Throw,
Sigurd Njerve (Nilsen-),M,24.0,207.0,93.0,Norway,NOR,1996 Summer,1996,Atlanta,Athletics,Triple Jump,
Sara Maria Evelina Nordenstam,F,25.0,169.0,70.0,Norway,NOR,2008 Summer,2008,Beijing,Swimming,200 metres Breaststroke,Bronze
Sara Maria Evelina Nordenstam,F,25.0,169.0,70.0,Norway,NOR,2008 Summer,2008,Beijing,Swimming,200 metres Individual Medley,
Sara Maria Evelina Nordenstam,F,25.0,169.0,70.0,Norway,NOR,2008 Summer,2008,Beijing,Swimming,400 metres Individual Medley,
Sara Maria Evelina Nordenstam,F,29.0,169.0,70.0,Norway,NOR,2012 Summer,2012,London,Swimming,200 metres Breaststroke,
Sara Maria Evelina Nordenstam,F,29.0,169.0,70.0,Norway,NOR,2012 Summer,2012,London,Swimming,400 metres Individual Medley,
Trond Nymark,M,27.0,180.0,66.0,Norway,NOR,2004 Summer,2004,Athina,Athletics,50 kilometres Walk,
Trond Nymark,M,31.0,180.0,66.0,Norway,NOR,2008 Summer,2008,Beijing,Athletics,50 kilometres Walk,
Trond Nymark,M,35.0,180.0,66.0,Norway,NOR,2012 Summer,2012,London,Athletics,50 kilometres Walk,
Darlenis Obregn Mulato,F,22.0,168.0,58.0,Colombia,COL,2008 Summer,2008,Beijing,Athletics,200 metres,
Darlenis Obregn Mulato,F,26.0,168.0,58.0,Colombia,COL,2012 Summer,2012,London,Athletics,4 x 100 metres Relay,
Alexander Dale Oen,M,19.0,190.0,80.0,Norway,NOR,2004 Summer,2004,Athina,Swimming,100 metres Breaststroke,
Alexander Dale Oen,M,23.0,190.0,80.0,Norway,NOR,2008 Summer,2008,Beijing,Swimming,100 metres Breaststroke,Silver
Alexander Dale Oen,M,23.0,190.0,80.0,Norway,NOR,2008 Summer,2008,Beijing,Swimming,200 metres Breaststroke,
Ezinne Okparaebo,F,20.0,164.0,56.0,Norway,NOR,2008 Summer,2008,Beijing,Athletics,100 metres,
Ezinne Okparaebo,F,24.0,164.0,56.0,Norway,NOR,2012 Summer,2012,London,Athletics,100 metres,
Ezinne Okparaebo,F,24.0,164.0,56.0,Norway,NOR,2012 Summer,2012,London,Athletics,200 metres,
Ezinne Okparaebo,F,28.0,164.0,56.0,Norway,NOR,2016 Summer,2016,Rio de Janeiro,Athletics,100 metres,
Patricia Olano Olano,F,18.0,171.0,58.0,Colombia,COL,1968 Summer,1968,Mexico City,Swimming,100 metres Freestyle,
Patricia Olano Olano,F,18.0,171.0,58.0,Colombia,COL,1968 Summer,1968,Mexico City,Swimming,200 metres Freestyle,
Patricia Olano Olano,F,18.0,171.0,58.0,Colombia,COL,1968 Summer,1968,Mexico City,Swimming,400 metres Freestyle,
Patricia Olano Olano,F,18.0,171.0,58.0,Colombia,COL,1968 Summer,1968,Mexico City,Swimming,800 metres Freestyle,
Patricia Olano Olano,F,18.0,171.0,58.0,Colombia,COL,1968 Summer,1968,Mexico City,Swimming,400 metres Individual Medley,
Mara Princesa Oliveros Bohrquez,F,36.0,168.0,56.0,Colombia,COL,2012 Summer,2012,London,Athletics,400 metres Hurdles,
Gerhard Tomin Olsen (-Meling),M,19.0,178.0,68.0,Norway,NOR,1912 Summer,1912,Stockholm,Athletics,High Jump,
Jan-Erick Edelhard Olsen,M,18.0,196.0,88.0,Norway,NOR,1984 Summer,1984,Los Angeles,Swimming,100 metres Breaststroke,
Jan-Erick Edelhard Olsen,M,18.0,196.0,88.0,Norway,NOR,1984 Summer,1984,Los Angeles,Swimming,200 metres Breaststroke,
Jan-Erick Edelhard Olsen,M,22.0,196.0,88.0,Norway,NOR,1988 Summer,1988,Seoul,Swimming,100 metres Breaststroke,
Jan-Erick Edelhard Olsen,M,22.0,196.0,88.0,Norway,NOR,1988 Summer,1988,Seoul,Swimming,200 metres Breaststroke,
Per Erling Olsen,M,26.0,186.0,75.0,Norway,NOR,1984 Summer,1984,Los Angeles,Athletics,Javelin Throw,
Angie Orjuela Soche,F,27.0,158.0,46.0,Colombia,COL,2016 Summer,2016,Rio de Janeiro,Athletics,Marathon,
Arabelly Orjuela Snchez,F,24.0,150.0,43.0,Colombia,COL,2012 Summer,2012,London,Athletics,20 kilometres Walk,
Mauricio Alexander Ortega Girn,M,21.0,180.0,90.0,Colombia,COL,2016 Summer,2016,Rio de Janeiro,Athletics,Discus Throw,
Pedro Elias Ortiz,M,32.0,169.0,63.0,Colombia,COL,1988 Summer,1988,Seoul,Athletics,"10,000 metres",
Pedro Elias Ortiz,M,32.0,169.0,63.0,Colombia,COL,1988 Summer,1988,Seoul,Athletics,Marathon,
Kirsten Melkevik (-Kirsten Marathon) Otterbu (-Melkevik-),F,38.0,170.0,52.0,Norway,NOR,2008 Summer,2008,Beijing,Athletics,Marathon,
Yennifer Padilla Gonzlez,F,22.0,187.0,62.0,Colombia,COL,2012 Summer,2012,London,Athletics,400 metres,
Eliecith Palacios Santos,F,24.0,170.0,64.0,Colombia,COL,2012 Summer,2012,London,Athletics,4 x 100 metres Relay,
Eliecith Palacios Santos,F,28.0,170.0,64.0,Colombia,COL,2016 Summer,2016,Rio de Janeiro,Athletics,100 metres,
Felipa Alicia Palacios Hinestroza,F,20.0,165.0,56.0,Colombia,COL,1996 Summer,1996,Atlanta,Athletics,200 metres,
Felipa Alicia Palacios Hinestroza,F,20.0,165.0,56.0,Colombia,COL,1996 Summer,1996,Atlanta,Athletics,4 x 100 metres Relay,
Felipa Alicia Palacios Hinestroza,F,24.0,165.0,56.0,Colombia,COL,2000 Summer,2000,Sydney,Athletics,200 metres,
Felipa Alicia Palacios Hinestroza,F,24.0,165.0,56.0,Colombia,COL,2000 Summer,2000,Sydney,Athletics,4 x 100 metres Relay,
Felipa Alicia Palacios Hinestroza,F,28.0,165.0,56.0,Colombia,COL,2004 Summer,2004,Athina,Athletics,4 x 100 metres Relay,
Diego Armando Palomeque Echevarra,M,22.0,176.0,67.0,Colombia,COL,2016 Summer,2016,Rio de Janeiro,Athletics,400 metres,
Diego Armando Palomeque Echevarra,M,22.0,176.0,67.0,Colombia,COL,2016 Summer,2016,Rio de Janeiro,Athletics,4 x 400 metres Relay,
"Peder Alexander ""Alex"" Pedersen",M,21.0,182.0,70.0,Norway,NOR,1912 Summer,1912,Stockholm,Athletics,100 metres,
"Peder Alexander ""Alex"" Pedersen",M,21.0,182.0,70.0,Norway,NOR,1912 Summer,1912,Stockholm,Athletics,400 metres,
Isabelle Sandstedt Pedersen,F,24.0,170.0,61.0,Norway,NOR,2016 Summer,2016,Rio de Janeiro,Athletics,100 metres Hurdles,
Ole Jacob Pedersen,M,23.0,183.0,70.0,Norway,NOR,1912 Summer,1912,Stockholm,Athletics,400 metres,
Ole Jacob Pedersen,M,23.0,183.0,70.0,Norway,NOR,1912 Summer,1912,Stockholm,Athletics,800 metres,
Ole Jacob Pedersen,M,23.0,183.0,70.0,Norway,NOR,1912 Summer,1912,Stockholm,Athletics,"1,500 metres",
Terje Olav Pedersen,M,17.0,193.0,93.0,Norway,NOR,1960 Summer,1960,Roma,Athletics,Javelin Throw,
Terje Olav Pedersen,M,21.0,193.0,93.0,Norway,NOR,1964 Summer,1964,Tokyo,Athletics,Javelin Throw,
Enrique Pea,M,38.0,175.0,72.0,Colombia,COL,1980 Summer,1980,Moskva,Athletics,20 kilometres Walk,
Enrique Pea,M,38.0,175.0,72.0,Colombia,COL,1980 Summer,1980,Moskva,Athletics,50 kilometres Walk,
Fernanda Prez,F,15.0,158.0,55.0,Colombia,COL,1976 Summer,1976,Montreal,Swimming,400 metres Freestyle,
Fernanda Prez,F,15.0,158.0,55.0,Colombia,COL,1976 Summer,1976,Montreal,Swimming,800 metres Freestyle,
Jhon Alejandro Perlaza Zapata,M,21.0,180.0,62.0,Colombia,COL,2016 Summer,2016,Rio de Janeiro,Athletics,4 x 400 metres Relay,
Jorge Perry Nova Villate,M,,163.0,,Colombia,COL,1932 Summer,1932,Los Angeles,Athletics,Marathon,
Trine Pilskog,F,31.0,168.0,50.0,Norway,NOR,2004 Summer,2004,Athina,Athletics,"1,500 metres",
Jimmy Jos Pino Zarza,M,22.0,180.0,80.0,Colombia,COL,2000 Summer,2000,Sydney,Athletics,200 metres,
Omar Andrs Pinzn Garca,M,15.0,185.0,85.0,Colombia,COL,2004 Summer,2004,Athina,Swimming,200 metres Backstroke,
Omar Andrs Pinzn Garca,M,19.0,185.0,85.0,Colombia,COL,2008 Summer,2008,Beijing,Swimming,100 metres Backstroke,
Omar Andrs Pinzn Garca,M,19.0,185.0,85.0,Colombia,COL,2008 Summer,2008,Beijing,Swimming,200 metres Backstroke,
Omar Andrs Pinzn Garca,M,19.0,185.0,85.0,Colombia,COL,2008 Summer,2008,Beijing,Swimming,200 metres Butterfly,
Omar Andrs Pinzn Garca,M,19.0,185.0,85.0,Colombia,COL,2008 Summer,2008,Beijing,Swimming,200 metres Individual Medley,
Omar Andrs Pinzn Garca,M,19.0,185.0,85.0,Colombia,COL,2008 Summer,2008,Beijing,Swimming,400 metres Individual Medley,
Omar Andrs Pinzn Garca,M,23.0,185.0,85.0,Colombia,COL,2012 Summer,2012,London,Swimming,100 metres Backstroke,
Omar Andrs Pinzn Garca,M,23.0,185.0,85.0,Colombia,COL,2012 Summer,2012,London,Swimming,200 metres Backstroke,
Omar Andrs Pinzn Garca,M,23.0,185.0,85.0,Colombia,COL,2012 Summer,2012,London,Swimming,200 metres Butterfly,
Omar Andrs Pinzn Garca,M,27.0,185.0,85.0,Colombia,COL,2016 Summer,2016,Rio de Janeiro,Swimming,200 metres Backstroke,
Manuel Ramrez Caicedo,M,26.0,172.0,60.0,Colombia,COL,1984 Summer,1984,Los Angeles,Athletics,200 metres,
Manuel Ramrez Caicedo,M,26.0,172.0,60.0,Colombia,COL,1984 Summer,1984,Los Angeles,Athletics,400 metres,
Ivar Ramstad,M,24.0,191.0,100.0,Norway,NOR,1948 Summer,1948,London,Athletics,Discus Throw,
Willy Lorang Rasmussen,M,22.0,186.0,78.0,Norway,NOR,1960 Summer,1960,Roma,Athletics,Javelin Throw,
Willy Lorang Rasmussen,M,26.0,186.0,78.0,Norway,NOR,1964 Summer,1964,Tokyo,Athletics,Javelin Throw,
James Aurelio Rendn Villegas,M,23.0,170.0,64.0,Colombia,COL,2008 Summer,2008,Beijing,Athletics,20 kilometres Walk,
James Aurelio Rendn Villegas,M,27.0,170.0,64.0,Colombia,COL,2012 Summer,2012,London,Athletics,20 kilometres Walk,
James Aurelio Rendn Villegas,M,31.0,170.0,64.0,Colombia,COL,2016 Summer,2016,Rio de Janeiro,Athletics,50 kilometres Walk,
Pablo Restrepo,M,20.0,183.0,79.0,Colombia,COL,1980 Summer,1980,Moskva,Swimming,100 metres Breaststroke,
Pablo Restrepo,M,20.0,183.0,79.0,Colombia,COL,1980 Summer,1980,Moskva,Swimming,200 metres Breaststroke,
Pablo Restrepo,M,24.0,183.0,79.0,Colombia,COL,1984 Summer,1984,Los Angeles,Swimming,100 metres Breaststroke,
Pablo Restrepo,M,24.0,183.0,79.0,Colombia,COL,1984 Summer,1984,Los Angeles,Swimming,200 metres Breaststroke,
Pablo Restrepo,M,24.0,183.0,79.0,Colombia,COL,1984 Summer,1984,Los Angeles,Swimming,200 metres Individual Medley,
Pablo Restrepo,M,28.0,183.0,79.0,Colombia,COL,1988 Summer,1988,Seoul,Swimming,100 metres Breaststroke,
Pablo Restrepo,M,28.0,183.0,79.0,Colombia,COL,1988 Summer,1988,Seoul,Swimming,200 metres Breaststroke,
Ximena Restrepo Gaviria,F,19.0,175.0,58.0,Colombia,COL,1988 Summer,1988,Seoul,Athletics,200 metres,
Ximena Restrepo Gaviria,F,19.0,175.0,58.0,Colombia,COL,1988 Summer,1988,Seoul,Athletics,4 x 100 metres Relay,
Ximena Restrepo Gaviria,F,19.0,175.0,58.0,Colombia,COL,1988 Summer,1988,Seoul,Athletics,4 x 400 metres Relay,
Ximena Restrepo Gaviria,F,23.0,175.0,58.0,Colombia,COL,1992 Summer,1992,Barcelona,Athletics,400 metres,Bronze
Ximena Restrepo Gaviria,F,27.0,175.0,58.0,Colombia,COL,1996 Summer,1996,Atlanta,Athletics,400 metres,
Ximena Restrepo Gaviria,F,31.0,175.0,58.0,Colombia,COL,2000 Summer,2000,Sydney,Athletics,4 x 100 metres Relay,
Arne Roald Risa,M,24.0,175.0,65.0,Norway,NOR,1968 Summer,1968,Mexico City,Athletics,"3,000 metres Steeplechase",
Arne Roald Risa,M,28.0,175.0,65.0,Norway,NOR,1972 Summer,1972,Munich,Athletics,"5,000 metres",
Arne Roald Risa,M,28.0,175.0,65.0,Norway,NOR,1972 Summer,1972,Munich,Athletics,"10,000 metres",
Elsy Rivas,F,23.0,166.0,60.0,Colombia,COL,1972 Summer,1972,Munich,Athletics,400 metres,
Yeison Javier Rivas Rivas,M,28.0,173.0,66.0,Colombia,COL,2016 Summer,2016,Rio de Janeiro,Athletics,110 metres Hurdles,
Evelin Rivera Blanquet,F,18.0,157.0,54.0,Colombia,COL,2016 Summer,2016,Rio de Janeiro,Athletics,100 metres,
Vebjrn Rodal,M,19.0,188.0,78.0,Norway,NOR,1992 Summer,1992,Barcelona,Athletics,800 metres,
Vebjrn Rodal,M,23.0,188.0,78.0,Norway,NOR,1996 Summer,1996,Atlanta,Athletics,800 metres,Gold
Vebjrn Rodal,M,27.0,188.0,78.0,Norway,NOR,2000 Summer,2000,Sydney,Athletics,800 metres,
Patricia Libia Rodrguez Orijuela,F,25.0,157.0,49.0,Colombia,COL,1996 Summer,1996,Atlanta,Athletics,200 metres,
Patricia Libia Rodrguez Orijuela,F,25.0,157.0,49.0,Colombia,COL,1996 Summer,1996,Atlanta,Athletics,4 x 100 metres Relay,
Rafith Rodrguez Lleneres,M,23.0,190.0,75.0,Colombia,COL,2012 Summer,2012,London,Athletics,800 metres,
Rafith Rodrguez Lleneres,M,27.0,190.0,75.0,Colombia,COL,2016 Summer,2016,Rio de Janeiro,Athletics,800 metres,
William Roldn Mora,M,23.0,183.0,,Colombia,COL,1996 Summer,1996,Atlanta,Athletics,"5,000 metres",
Jan Arvid Rolstad,M,22.0,175.0,66.0,Norway,NOR,1972 Summer,1972,Munich,Athletics,20 kilometres Walk,
Andrs Ruz Malaver,M,28.0,164.0,64.0,Colombia,COL,2016 Summer,2016,Rio de Janeiro,Athletics,Marathon,
Flor Denis Ruz Hurtado,F,21.0,172.0,67.0,Colombia,COL,2012 Summer,2012,London,Athletics,Javelin Throw,
Flor Denis Ruz Hurtado,F,25.0,172.0,67.0,Colombia,COL,2016 Summer,2016,Rio de Janeiro,Athletics,Javelin Throw,
Jorge Armando Ruz Fajardo,M,27.0,168.0,58.0,Colombia,COL,2016 Summer,2016,Rio de Janeiro,Athletics,50 kilometres Walk,
Jaysuma Saidy Ndure,M,24.0,191.0,73.0,Norway,NOR,2008 Summer,2008,Beijing,Athletics,100 metres,
Jaysuma Saidy Ndure,M,24.0,191.0,73.0,Norway,NOR,2008 Summer,2008,Beijing,Athletics,200 metres,
Jaysuma Saidy Ndure,M,28.0,191.0,73.0,Norway,NOR,2012 Summer,2012,London,Athletics,100 metres,
Jaysuma Saidy Ndure,M,28.0,191.0,73.0,Norway,NOR,2012 Summer,2012,London,Athletics,200 metres,
Jaysuma Saidy Ndure,M,32.0,191.0,73.0,Norway,NOR,2016 Summer,2016,Rio de Janeiro,Athletics,200 metres,
istein Saksvik,M,27.0,183.0,68.0,Norway,NOR,1952 Summer,1952,Helsinki,Athletics,"5,000 metres",
Bertha Oliva Snchez Rivera,F,29.0,169.0,48.0,Colombia,COL,2008 Summer,2008,Beijing,Athletics,Marathon,
Hkon Srnblom,M,26.0,194.0,83.0,Norway,NOR,1992 Summer,1992,Barcelona,Athletics,High Jump,
Federico Sicard Rincn,M,18.0,185.0,75.0,Colombia,COL,1968 Summer,1968,Mexico City,Swimming,100 metres Freestyle,
Federico Sicard Rincn,M,18.0,185.0,75.0,Colombia,COL,1968 Summer,1968,Mexico City,Swimming,200 metres Freestyle,
Federico Sicard Rincn,M,18.0,185.0,75.0,Colombia,COL,1968 Summer,1968,Mexico City,Swimming,4 x 100 metres Freestyle Relay,
Federico Sicard Rincn,M,18.0,185.0,75.0,Colombia,COL,1968 Summer,1968,Mexico City,Swimming,4 x 200 metres Freestyle Relay,
Jimmy Sierra,M,19.0,170.0,64.0,Colombia,COL,1968 Summer,1968,Mexico City,Athletics,100 metres,
Jimmy Sierra,M,23.0,170.0,64.0,Colombia,COL,1972 Summer,1972,Munich,Athletics,200 metres,
Axel Georg Larsen Simonsen,M,25.0,167.0,50.0,Norway,NOR,1912 Summer,1912,Stockholm,Athletics,Marathon,
Helge Sivertsen,M,23.0,183.0,87.0,Norway,NOR,1936 Summer,1936,Berlin,Athletics,Discus Throw,
Sven Martin Skagestad,M,21.0,201.0,114.0,Norway,NOR,2016 Summer,2016,Rio de Janeiro,Athletics,Discus Throw,
Anne Brit Skjveland (-Sandberg),F,30.0,166.0,54.0,Norway,NOR,1992 Summer,1992,Barcelona,Athletics,Heptathlon,
Trond Skramstad,M,23.0,184.0,85.0,Norway,NOR,1984 Summer,1984,Los Angeles,Athletics,Decathlon,
Ingvild Nicoline Nerdrum Snildal,F,19.0,178.0,,Norway,NOR,2008 Summer,2008,Beijing,Swimming,100 metres Butterfly,
Ingvild Nicoline Nerdrum Snildal,F,19.0,178.0,,Norway,NOR,2008 Summer,2008,Beijing,Swimming,200 metres Butterfly,
Ingvild Nicoline Nerdrum Snildal,F,23.0,178.0,,Norway,NOR,2012 Summer,2012,London,Swimming,100 metres Butterfly,
Ingvild Nicoline Nerdrum Snildal,F,23.0,178.0,,Norway,NOR,2012 Summer,2012,London,Swimming,200 metres Butterfly,
"Elsa Katrine ""Trine"" Solberg-Hattestad",F,18.0,173.0,76.0,Norway,NOR,1984 Summer,1984,Los Angeles,Athletics,Javelin Throw,
"Elsa Katrine ""Trine"" Solberg-Hattestad",F,22.0,173.0,76.0,Norway,NOR,1988 Summer,1988,Seoul,Athletics,Javelin Throw,
"Elsa Katrine ""Trine"" Solberg-Hattestad",F,26.0,173.0,76.0,Norway,NOR,1992 Summer,1992,Barcelona,Athletics,Javelin Throw,
"Elsa Katrine ""Trine"" Solberg-Hattestad",F,30.0,173.0,76.0,Norway,NOR,1996 Summer,1996,Atlanta,Athletics,Javelin Throw,Bronze
"Elsa Katrine ""Trine"" Solberg-Hattestad",F,34.0,173.0,76.0,Norway,NOR,2000 Summer,2000,Sydney,Athletics,Javelin Throw,Gold
Lavrans Solli,M,20.0,184.0,,Norway,NOR,2012 Summer,2012,London,Swimming,100 metres Backstroke,
Lena Bendicte Solli-Reimann,F,26.0,172.0,57.0,Norway,NOR,1996 Summer,1996,Atlanta,Athletics,100 metres Hurdles,
Thomas Holmn Sopp,M,20.0,182.0,75.0,Norway,NOR,1992 Summer,1992,Barcelona,Swimming,4 x 200 metres Freestyle Relay,
Thomas Holmn Sopp,M,20.0,182.0,75.0,Norway,NOR,1992 Summer,1992,Barcelona,Swimming,100 metres Backstroke,
Thomas Holmn Sopp,M,20.0,182.0,75.0,Norway,NOR,1992 Summer,1992,Barcelona,Swimming,200 metres Backstroke,
Thomas Holmn Sopp,M,20.0,182.0,75.0,Norway,NOR,1992 Summer,1992,Barcelona,Swimming,4 x 100 metres Medley Relay,
Herman Sotaaen (-Naess),M,23.0,175.0,64.0,Norway,NOR,1912 Summer,1912,Stockholm,Athletics,100 metres,
Herman Sotaaen (-Naess),M,23.0,175.0,64.0,Norway,NOR,1912 Summer,1912,Stockholm,Athletics,200 metres,
Manuel Esteban Soto Ruz,M,22.0,170.0,62.0,Colombia,COL,2016 Summer,2016,Rio de Janeiro,Athletics,20 kilometres Walk,
Reidar Srlie,M,27.0,187.0,106.0,Norway,NOR,1936 Summer,1936,Berlin,Athletics,Discus Throw,
Sverre yvind Srnes,M,27.0,184.0,78.0,Norway,NOR,1972 Summer,1972,Munich,Athletics,"3,000 metres Steeplechase",
Wenche Srum (-Lnnquist),F,21.0,170.0,53.0,Norway,NOR,1972 Summer,1972,Munich,Athletics,"1,500 metres",
Per Johan Stavem,M,22.0,193.0,98.0,Norway,NOR,1948 Summer,1948,London,Athletics,Decathlon,
Per Johan Stavem,M,26.0,193.0,98.0,Norway,NOR,1952 Summer,1952,Helsinki,Athletics,Shot Put,
Per Johan Stavem,M,26.0,193.0,98.0,Norway,NOR,1952 Summer,1952,Helsinki,Athletics,Discus Throw,
Alfred Richard Steen,M,23.0,171.0,,Norway,NOR,1920 Summer,1920,Antwerpen,Swimming,100 metres Freestyle,
Alfred Richard Steen,M,23.0,171.0,,Norway,NOR,1920 Summer,1920,Antwerpen,Swimming,400 metres Freestyle,
Rolf Christian Eckersberg Stenersen,M,21.0,183.0,,Norway,NOR,1920 Summer,1920,Antwerpen,Athletics,100 metres,
Rolf Christian Eckersberg Stenersen,M,21.0,183.0,,Norway,NOR,1920 Summer,1920,Antwerpen,Athletics,200 metres,
Rolf Christian Eckersberg Stenersen,M,21.0,183.0,,Norway,NOR,1920 Summer,1920,Antwerpen,Athletics,4 x 100 metres Relay,
Harald Stenerud,M,31.0,186.0,97.0,Norway,NOR,1928 Summer,1928,Amsterdam,Athletics,Discus Throw,
Harald Stenerud,M,31.0,186.0,97.0,Norway,NOR,1928 Summer,1928,Amsterdam,Athletics,Hammer Throw,
Erika Stewart Layne,F,18.0,170.0,60.0,Colombia,COL,2008 Summer,2008,Beijing,Swimming,200 metres Individual Medley,
Martin Stokken,M,25.0,183.0,72.0,Norway,NOR,1948 Summer,1948,London,Athletics,"5,000 metres",
Martin Stokken,M,25.0,183.0,72.0,Norway,NOR,1948 Summer,1948,London,Athletics,"10,000 metres",
Martin Stokken,M,29.0,183.0,72.0,Norway,NOR,1952 Summer,1952,Helsinki,Athletics,"5,000 metres",
Martin Stokken,M,29.0,183.0,72.0,Norway,NOR,1952 Summer,1952,Helsinki,Athletics,"10,000 metres",
Olaf Strand,M,29.0,173.0,69.0,Norway,NOR,1928 Summer,1928,Amsterdam,Athletics,800 metres,
Sverre Gunnar Strandli,M,26.0,186.0,93.0,Norway,NOR,1952 Summer,1952,Helsinki,Athletics,Hammer Throw,
Sverre Gunnar Strandli,M,31.0,186.0,93.0,Norway,NOR,1956 Summer,1956,Melbourne,Athletics,Hammer Throw,
Sverre Gunnar Strandli,M,34.0,186.0,93.0,Norway,NOR,1960 Summer,1960,Roma,Athletics,Hammer Throw,
Lars Ove Strm,M,25.0,174.0,58.0,Norway,NOR,1988 Summer,1988,Seoul,Athletics,"5,000 metres",
Olav Sunde,M,24.0,180.0,77.0,Norway,NOR,1928 Summer,1928,Amsterdam,Athletics,Javelin Throw,Bronze
Olav Sunde,M,28.0,180.0,77.0,Norway,NOR,1932 Summer,1932,Los Angeles,Athletics,Javelin Throw,
Jim Sveny,M,24.0,185.0,69.0,Norway,NOR,1996 Summer,1996,Atlanta,Athletics,"3,000 metres Steeplechase",
Jim Sveny,M,28.0,185.0,69.0,Norway,NOR,2000 Summer,2000,Sydney,Athletics,"3,000 metres Steeplechase",
Jim Sveny,M,32.0,185.0,69.0,Norway,NOR,2004 Summer,2004,Athina,Athletics,"3,000 metres Steeplechase",
Nelly Syro Posada,F,15.0,163.0,53.0,Colombia,COL,1968 Summer,1968,Mexico City,Swimming,200 metres Individual Medley,
Nelly Syro Posada,F,15.0,163.0,53.0,Colombia,COL,1968 Summer,1968,Mexico City,Swimming,400 metres Individual Medley,
Andreas Thorkildsen,M,22.0,188.0,90.0,Norway,NOR,2004 Summer,2004,Athina,Athletics,Javelin Throw,Gold
Andreas Thorkildsen,M,26.0,188.0,90.0,Norway,NOR,2008 Summer,2008,Beijing,Athletics,Javelin Throw,Gold
Andreas Thorkildsen,M,30.0,188.0,90.0,Norway,NOR,2012 Summer,2012,London,Athletics,Javelin Throw,
Fred Terje Thorslund,M,31.0,192.0,97.0,Norway,NOR,1976 Summer,1976,Montreal,Athletics,Javelin Throw,
"Unn Thorvaldsen (-Greve-Lberg, -Ruud)",F,17.0,174.0,59.0,Norway,NOR,1960 Summer,1960,Roma,Athletics,Javelin Throw,
Domingo Tibaduiza Reyes,M,21.0,169.0,54.0,Colombia,COL,1972 Summer,1972,Munich,Athletics,"10,000 metres",
Domingo Tibaduiza Reyes,M,25.0,169.0,54.0,Colombia,COL,1976 Summer,1976,Montreal,Athletics,"5,000 metres",
Domingo Tibaduiza Reyes,M,25.0,169.0,54.0,Colombia,COL,1976 Summer,1976,Montreal,Athletics,"10,000 metres",
Domingo Tibaduiza Reyes,M,29.0,169.0,54.0,Colombia,COL,1980 Summer,1980,Moskva,Athletics,"10,000 metres",
Domingo Tibaduiza Reyes,M,29.0,169.0,54.0,Colombia,COL,1980 Summer,1980,Moskva,Athletics,Marathon,
Domingo Tibaduiza Reyes,M,33.0,169.0,54.0,Colombia,COL,1984 Summer,1984,Los Angeles,Athletics,"10,000 metres",
Domingo Tibaduiza Reyes,M,33.0,169.0,54.0,Colombia,COL,1984 Summer,1984,Los Angeles,Athletics,Marathon,
Einar Tommelstad,M,19.0,190.0,85.0,Norway,NOR,1928 Summer,1928,Amsterdam,Athletics,High Jump,
Tor Olav Torgersen,M,32.0,172.0,63.0,Norway,NOR,1960 Summer,1960,Roma,Athletics,Marathon,
Terje Totland,M,19.0,182.0,69.0,Norway,NOR,1976 Summer,1976,Montreal,Athletics,High Jump,
Johan Gustav Trandem,M,28.0,186.0,100.0,Norway,NOR,1928 Summer,1928,Amsterdam,Athletics,Shot Put,
Johan Gustav Trandem,M,28.0,186.0,100.0,Norway,NOR,1928 Summer,1928,Amsterdam,Athletics,Discus Throw,
Astrid Tveit,F,19.0,178.0,66.0,Norway,NOR,1976 Summer,1976,Montreal,Athletics,High Jump,
Erik Tysse,M,27.0,190.0,70.0,Norway,NOR,2008 Summer,2008,Beijing,Athletics,20 kilometres Walk,
Erik Tysse,M,27.0,190.0,70.0,Norway,NOR,2008 Summer,2008,Beijing,Athletics,50 kilometres Walk,
Erik Tysse,M,31.0,190.0,70.0,Norway,NOR,2012 Summer,2012,London,Athletics,20 kilometres Walk,
Erik Tysse,M,35.0,190.0,70.0,Norway,NOR,2016 Summer,2016,Rio de Janeiro,Athletics,20 kilometres Walk,
Kjersti Tysse-Pltzer,F,28.0,173.0,55.0,Norway,NOR,2000 Summer,2000,Sydney,Athletics,20 kilometres Walk,Silver
Kjersti Tysse-Pltzer,F,32.0,173.0,55.0,Norway,NOR,2004 Summer,2004,Athina,Athletics,20 kilometres Walk,
Kjersti Tysse-Pltzer,F,36.0,173.0,55.0,Norway,NOR,2008 Summer,2008,Beijing,Athletics,20 kilometres Walk,Silver
